ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1878382,Source2,2,2019-09-25 06:27:21,2019-09-25 07:25:23,40.121029,-80.474548,,,0.0,Accident on US-40 at Lake Rd.,State Route 40 W,Claysville,Washington,PA,15323,US,US/Eastern,KAFJ,2019-09-25 06:53:00,53.0,53.0,83.0,28.69,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-466243,Source2,2,2017-06-12 06:45:05,2017-06-12 07:28:57,28.478745,-81.449173,,,0.0,Left lane blocked due to accident on FL-91 Northbound before Exit 259 I-4.,Ronald Reagan Tpke,Orlando,Orange,FL,32819,US,US/Eastern,KMCO,2017-06-12 06:38:00,73.9,,100.0,30.12,1.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4884190,Source1,2,2022-11-01 18:38:00.000000000,2022-11-01 19:57:13.000000000,38.432481,-111.728598,38.435223,-111.699479,1.587,Incident on UT-24 near MP 47 Drive with caution.,W Highway 24,Loa,Wayne,UT,84747,US,US/Mountain,K4HV,2022-11-01 18:35:00,54.0,54.0,35.0,25.4,10.0,WSW,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4230768,Source1,2,2022-12-29 19:02:32.000000000,2022-12-29 20:17:32.000000000,29.822912,-95.389056,29.824279,-95.389136,0.095,Incident on CORNELL ST near E 42ND ST Drive with caution., E 40 1/2 St,Houston,Harris,TX,77022-4606,US,US/Central,KMCJ,2022-12-29 18:53:00,68.0,68.0,87.0,29.86,10.0,SSE,13.0,0.02,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-7128633,Source1,2,2020-03-21 21:30:00,2020-03-21 22:09:17,34.01677100000001,-118.140089,34.01677100000001,-118.140089,0.0,At Findlay Ave - Accident., Hendricks Ave,Los Angeles,Los Angeles,CA,90022-3517,US,US/Pacific,KCQT,2020-03-21 21:52:00,59.0,59.0,67.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-5901663,Source1,2,2021-08-14 16:46:00,2021-08-14 19:53:08,34.115456,-117.761555,34.116254,-117.761553,0.055,Incident on FRUIT ST near HOUSE 3960 Drive with caution., Fruit St,La Verne,Los Angeles,CA,91750-2951,US,US/Pacific,KPOC,2021-08-14 16:47:00,90.0,90.0,33.0,28.93,10.0,WSW,14.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1604795,Source3,3,2020-01-21 09:29:43,2020-01-21 10:29:03,34.037029,-118.284019,,,0.0,#3 lane blocked due to accident on I-10 Eastbound near Hoover St.,I-10 E,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2020-01-21 09:52:00,61.0,61.0,67.0,29.95,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-2439026,Source2,3,2018-11-07 08:18:49,2018-11-07 08:48:30,39.930382,-86.157845,,,0.0,Two lanes blocked due to accident on I-465 Westbound at Exit 31 Meridian St.,USS Indianapolis Memorial Hwy W,Indianapolis,Hamilton,IN,46290,US,US/Eastern,KTYQ,2018-11-07 08:15:00,35.2,27.6,77.0,30.14,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3370239,Source2,2,2017-08-10 15:57:42,2017-08-10 16:57:05,33.698559,-117.861282,,,0.0,Queueing traffic and both HOV lane blocked due to accident on CA-55 Northbound before Exit 7 MacArthur Blvd. SigAlert issued.,MacArthur Blvd,Irvine,Orange,CA,92614,US,US/Pacific,KSNA,2017-08-10 15:53:00,78.1,,62.0,29.87,10.0,SW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6733693,Source1,2,2020-11-30 03:33:49,2020-11-30 04:53:08,40.638407,-74.208185,40.636735,-74.20923499999998,0.128,Incident on NEW JERSEY TPKE near I-278 Center lane blocked. Expect Delays.,New Jersey Tpke S,Linden,Union,NJ,07036,US,US/Eastern,KLDJ,2020-11-30 03:35:00,45.0,45.0,64.0,29.97,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1692794,Source2,2,2019-12-04 18:28:49,2019-12-04 20:31:40,42.32032,-71.26260400000002,,,0.0,Accident on Walnut St at Tennyson Rd.,Tennyson Rd,Wellesley Hills,Norfolk,MA,02481-5231,US,US/Eastern,KOWD,2019-12-04 18:53:00,36.0,36.0,76.0,29.43,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-130160,Source2,2,2016-11-30 09:31:26,2016-11-30 10:31:02,28.137609,-82.756691,,,0.0,Accident on Meres Blvd at US-19 Alt Pinellas Ave.,S Pinellas Ave,Tarpon Springs,Pinellas,FL,34689,US,US/Eastern,KPIE,2016-11-30 09:53:00,78.1,,74.0,29.98,10.0,South,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4692586,Source1,2,2022-05-18 17:14:30,2022-05-18 18:59:30,37.38708,-121.982015,37.374468,-121.931324,2.9160000000000004,Stationary traffic on US-101 S - Bayshore Fwy S from Lawrence Expy (US-101) to CA-87/Guadalupe Pkwy (US-101) due to accident.,Bayshore Fwy S,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2022-05-18 16:53:00,84.0,84.0,26.0,29.91,10.0,NNW,20.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6674646,Source1,2,2020-12-31 12:56:03,2020-12-31 15:58:08,32.195618,-110.862228,32.195095,-110.862057,0.037,Incident on S ZUNI AVE near E 32ND ST Drive with caution., S Zuni Ave,Tucson,Pima,AZ,85711-6850,US,US/Mountain,KDMA,2020-12-31 12:58:00,58.0,58.0,18.0,27.08,10.0,E,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5012665,Source1,2,2022-02-24 06:42:31.000000000,2022-02-24 07:42:31.000000000,45.541365,-122.477162,45.539841,-122.457781,0.944,Left shoulder closed due to crash. Use caution.,I-84 E,Portland,Multnomah,OR,97230,US,US/Pacific,KTTD,2022-02-24 06:53:00,30.0,25.0,85.0,30.38,3.0,E,5.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1710308,Source3,3,2019-12-11 19:56:24,2019-12-11 22:04:56,38.458874,-121.841766,,,0.0,Slow lane blocked due to accident on I-80 Eastbound before CR-124 Pitt School Rd.,I-80 E,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,2019-12-11 19:55:00,54.0,54.0,94.0,30.12,3.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7605580,Source1,2,2018-03-14 17:40:55,2018-03-14 23:40:55,37.94486,-122.48414,37.94264,-122.47852,0.342,At Francisco Blvd/Main St - Accident. in the left lane.,I-580 W,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2018-03-14 17:35:00,53.6,,72.0,29.97,10.0,WSW,8.1,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-728710,Source2,2,2022-01-31 08:42:48,2022-01-31 09:27:57,30.83877,-85.84030899999998,,,0.0,Accident on CR-179 at Bonifay Gritney Rd.,Highway 179,Caryville,Holmes,FL,32425-8208,US,US/Central,KVSH,2022-01-31 08:53:00,56.0,56.0,72.0,30.21,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1864002,Source2,2,2019-10-04 06:09:53,2019-10-04 07:09:38,34.168549,-79.84549,,,0.0,Accident on US-76 Palmetto St at Old Ebenezer Rd.,Old Ebenezer Rd,Florence,Florence,SC,29501-5946,US,US/Eastern,KFLO,2019-10-04 05:53:00,73.0,73.0,90.0,29.84,9.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-2755596,Source2,2,2018-06-12 12:38:51,2018-06-12 13:08:40,43.067261,-83.83892800000002,,,0.0,Accident on Leland St at Coutant St.,Coutant St,Flushing,Genesee,MI,48433-1724,US,US/Eastern,KFNT,2018-06-12 12:45:00,73.0,,68.0,29.99,10.0,South,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4390007,Source1,2,2022-12-22 13:56:00.000000000,2022-12-22 16:13:53.000000000,40.020341,-78.185074,40.013649,-78.201564,0.988,Crash on US 30 both directions between 1 miles WEST of SOUTH VALLEY RD VALLEY-HI RD and SOUTH VALLEY RD. There is a lane restriction., S Valley Rd,Crystal Spring,Fulton,PA,15536,US,US/Eastern,KHMZ,2022-12-22 13:58:00,32.0,25.0,92.0,28.41,0.75,NE,8.0,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1426641,Source2,2,2020-08-17 12:31:07,2020-08-17 14:00:58,34.815159,-82.44136800000003,,,0.0,Accident on US-25 White Horse Rd at SC-81 Anderson Rd.,White Horse Rd,Greenville,Greenville,SC,29611,US,US/Eastern,KGMU,2020-08-17 12:32:00,84.0,84.0,65.0,28.91,10.0,SSW,8.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6364003,Source1,2,2021-01-26 02:20:24,2021-01-26 04:29:32,34.74067,-92.321477,34.740717,-92.322457,0.056,Incident on W 12TH ST near PEYTON ST Drive with caution., W 12th St,Little Rock,Pulaski,AR,72204-2014,US,US/Central,KLIT,2021-01-26 01:53:00,48.0,45.0,77.0,29.49,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4893724,Source1,2,2022-12-16 12:51:00,2022-12-16 14:06:27,28.259806,-81.595128,28.259805,-81.596355,0.075,Incident on OSCEOLA POLK LINE RD near REUNION BLVD Drive with caution., Osceola Polk Line Rd,Kissimmee,Osceola,FL,34747,US,US/Eastern,KISM,2022-12-16 12:56:00,64.0,64.0,37.0,29.95,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7094281,Source1,1,2020-06-17 21:58:18,2020-06-17 22:28:18,35.78503,-78.7034,35.78503,-78.7034,0.0,At Western Blvd - Accident., Blue Ridge Rd,Raleigh,Wake,NC,27606,US,US/Eastern,KRDU,2020-06-17 21:51:00,66.0,66.0,84.0,29.62,10.0,W,3.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Day
A-1808870,Source2,2,2019-11-08 07:35:15,2019-11-08 09:20:50,33.967892,-117.39212,,,0.0,Restrictions due to accident on Brockton Ave near Bandini Ave.,Brockton Ave,Riverside,Riverside,CA,92506-1875,US,US/Pacific,KRAL,2019-11-08 07:53:00,61.0,61.0,38.0,29.26,10.0,ENE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-6000499,Source1,2,2021-07-09 20:24:39,2021-07-09 20:54:31,27.395645,-80.394301,27.411784,-80.401526,1.2,Stationary traffic on FL-91 N - Florida's Tpke N from Port St Lucie Blvd/Exit 142 (Florida's Tpke) to CR-68/Orange Ave (Florida's Tpke) due to accident.,Florida's Tpke N,Fort Pierce,St. Lucie,FL,34945,US,US/Eastern,KFPR,2021-07-09 20:16:00,74.0,74.0,73.0,30.11,10.0,SW,7.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1662395,Source2,2,2020-02-21 01:23:23,2020-02-21 02:23:08,34.136356,-117.435837,,,0.0,Accident on CA-210 Eastbound at Exit 67 Sierra Ave.,CA-210 W,Fontana,San Bernardino,CA,92336,US,US/Pacific,KONT,2020-02-21 01:53:00,57.0,57.0,37.0,29.02,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2621895,Source2,2,2018-08-02 08:30:45,2018-08-02 09:00:14,25.762693,-80.31536899999998,,,0.0,Lane blocked due to accident on US-41 8th St Eastbound at 74th Ave.,SW 8th St,Miami,Miami-Dade,FL,33144-4540,US,US/Eastern,KMIA,2018-08-02 08:53:00,82.9,,79.0,30.1,10.0,ESE,5.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6728394,Source1,2,2020-10-31 02:27:00,2020-10-31 05:02:34,38.682588,-121.972797,38.68211,-121.969465,0.183,NB JSO. PER YOLO- FIRE IS 1097, State Highway 16,Madison,Yolo,CA,95653,US,US/Pacific,KEDU,2020-10-31 02:20:00,45.0,45.0,66.0,29.99,9.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4479144,Source1,2,2022-12-10 16:32:00,2022-12-10 16:56:00,37.71942,-122.399559,37.73324,-122.405492,1.008,Slow traffic on James Lick Fwy N - US-101 N from 3rd St/Bayshore Blvd (US-101) to I-280/Alemany Blvd (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-10 16:56:00,55.0,55.0,86.0,29.65,4.0,WSW,17.0,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1718792,Source2,2,2019-12-16 16:34:57,2019-12-16 18:11:00,34.761681,-82.833267,,,0.0,Accident on Jones Mill Rd at SC-133 Mt Olivet Rd.,Jones Mill Rd,Central,Pickens,SC,29630-9550,US,US/Eastern,KCEU,2019-12-16 16:54:00,62.0,62.0,65.0,29.09,10.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2023499,Source2,2,2019-08-14 09:43:38,2019-08-14 11:31:44,39.696609,-104.823837,,,0.0,Accident on Mississippi Ave Westbound at Blackhawk St.,E Mississippi Ave,Aurora,Arapahoe,CO,80012,US,US/Mountain,KBKF,2019-08-14 09:58:00,73.0,73.0,54.0,24.56,10.0,S,14.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-748038,Source2,2,2022-01-13 17:15:55,2022-01-13 18:00:56,38.123257,-122.229515,,,0.0,Accident on I-80 Westbound at Exit 32 / Redwood Pkwy / Admiral Callaghan Ln.,Redwood Pkwy,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2022-01-13 16:54:00,56.0,56.0,77.0,30.17,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3231895,Source2,2,2017-10-09 15:48:26,2017-10-09 16:48:13,42.540058,-71.246269,,,0.0,Accident on MA-3A Boston Rd at Theodore Ct.,Boston Rd,Billerica,Middlesex,MA,01821-5323,US,US/Eastern,KBED,2017-10-09 15:56:00,73.9,,85.0,29.9,6.0,South,12.7,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1293590,Source2,2,2020-09-09 09:42:06,2020-09-09 10:27:22,29.70223,-95.376549,,,0.0,Accident on Holcombe Blvd at Ardmore St.,Ardmore St,Houston,Harris,TX,77021-2108,US,US/Central,KMCJ,2020-09-09 09:53:00,89.0,89.0,63.0,29.88,10.0,SE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3598376,Source1,2,2017-04-10 14:44:44,2017-04-10 20:44:44,42.19028,-88.10258,42.19024,-88.104024,0.074,At Rand Rd - Accident., W State Route 22,Lake Zurich,Lake,IL,60047,US,US/Central,KPWK,2017-04-10 14:48:00,64.4,,83.0,29.82,10.0,South,8.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5767739,Source1,2,2021-03-17 08:09:14,2021-03-17 09:47:39,35.059271,-80.988708,35.059521999999994,-80.98869599999998,0.017,Incident on SHELLSTONE PL near AZURINE CIR Drive with caution., Shellstone Pl,Fort Mill,York,SC,29708-9346,US,US/Eastern,KUZA,2021-03-17 08:10:00,45.0,43.0,97.0,29.36,0.75,NE,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1918143,Source2,2,2019-09-17 07:45:51,2019-09-17 09:16:39,47.705681,-117.395187,,,0.0,Accident on Nevada St at Everett Ave.,N Nevada St,Spokane,Spokane,WA,99207-3336,US,US/Pacific,KSFF,2019-09-17 07:53:00,52.0,52.0,74.0,27.89,10.0,SSW,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-7666400,Source1,2,2017-10-02 16:03:16,2017-10-02 22:03:16,37.672969,-122.474389,37.672969,-122.474389,0.0,At I-280 - Accident.,Cabrillo Hwy N,Daly City,San Mateo,CA,94015,US,US/Pacific,KSFO,2017-10-02 15:56:00,66.9,,42.0,29.81,10.0,West,26.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6679607,Source1,2,2020-10-22 08:55:00,2020-10-22 11:36:56,33.19471,-117.139803,33.195217,-117.136745,0.18,Incident on DEER SPRINGS RD near HOUSE 910 Drive with caution., Deer Springs Rd,San Marcos,San Diego,CA,92069-9757,US,US/Pacific,KCRQ,2020-10-22 08:53:00,67.0,67.0,66.0,29.53,10.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3911323,Source1,2,2022-12-15 16:30:51,2022-12-15 17:54:50,43.072887,-76.170082,43.086895,-76.16910899999998,0.969,NYSDOT - Region 3: Crash on I-81 northbound before Exit 25 - 7th North Street; Liverpool (Syracuse) 1 Left lane of 4 lanes closed,I-81 N,Syracuse,Onondaga,NY,13204,US,US/Eastern,KSYR,2022-12-15 16:23:00,33.0,25.0,92.0,29.59,4.0,ENE,9.0,0.03,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-781461,Source2,2,2021-12-13 08:29:10,2021-12-13 08:58:34,27.843849,-82.828209,,,0.0,Accident on CR-694 Park Blvd at / Oakhurst Rd.,Park Blvd,Seminole,Pinellas,FL,33776-3435,US,US/Eastern,KPIE,2021-12-13 08:53:00,68.0,68.0,87.0,30.3,10.0,NE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4266763,Source1,2,2022-07-15 13:40:05,2022-07-15 13:53:43,27.964234,-82.32616,27.975749,-82.326143,0.7959999999999999,Slow traffic on I-75 N from FL-60/Exit 51 (I-75) to FL-574/Exit 52 (I-75) due to accident.,I-75 N,Brandon,Hillsborough,FL,33510,US,US/Eastern,KVDF,2022-07-15 13:35:00,,,,30.09,10.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2263498,Source2,3,2019-02-04 04:35:09,2019-02-04 05:04:51,47.377571,-122.291267,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at S 248th St.,I-5 N,Kent,King,WA,98032,US,US/Pacific,KSEA,2019-02-04 04:23:00,27.0,14.3,89.0,29.5,0.5,North,17.3,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-68499,Source2,2,2016-11-01 21:26:26,2016-11-01 22:10:02,33.874149,-117.88053899999998,,,0.01,Accident on CA-57 Southbound at Exit 6B Chapman Ave.,CA-57 S,Fullerton,Orange,CA,92831,US,US/Pacific,KFUL,2016-11-01 21:53:00,61.0,,75.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3901169,Source1,2,2022-11-10 14:21:00,2022-11-10 17:51:50,40.810301,-74.180841,40.764911,-74.205223,3.386,Stationary traffic on Garden State Pkwy S from Watchung Ave/Exit 151 (Garden State Pkwy) to I-280/Exit 145 (Garden State Pkwy) due to accident.,Garden State Pkwy S,Bloomfield,Essex,NJ,07003,US,US/Eastern,KTEB,2022-11-10 14:51:00,68.0,68.0,49.0,30.26,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3399775,Source2,2,2017-08-24 12:26:19,2017-08-24 13:10:21,36.089104,-86.64999399999998,,,0.0,Accident on US-41 Murfreesboro Pike at Ransom Pl.,Murfreesboro Pike,Nashville,Davidson,TN,37217-3313,US,US/Central,KBNA,2017-08-24 12:53:00,82.0,,41.0,30.04,10.0,North,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3668422,Source1,2,2023-03-23 13:59:30.000000000,2023-03-23 18:06:00.000000000,41.577636,-87.57059100000002,41.574038,-87.499806,3.667,Stationary traffic on I-294 S - I-94 E - I-80 E - Tri State Tollway S - US-41 S - US-6 E from I-80 &amp; I-94 Junction (West)/I-294 (I-94/I-80) to US-41/Indianapolis Blvd/Exit 2 (I-94/I-80) due to accident.,I-294 S,Lansing,Cook,IL,60438,US,US/Central,KIGQ,2023-03-23 13:55:00,38.0,30.0,94.0,29.35,10.0,NNE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5252324,Source1,2,2022-12-19 18:38:37,2022-12-19 23:03:12,46.7403996,-92.15781569,46.74335960000001,-92.15374569,0.281,Accident on I-35 N from Central Ave/Exit 252 (I-35) to US-2/Exit 253A (I-35).,Oneota St,Duluth,St. Louis,MN,55807,US,US/Central,KSUW,2022-12-19 18:35:00,10.0,10.0,85.0,29.64,0.5,CALM,0.0,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2130488,Source2,2,2019-05-30 16:19:19,2019-05-30 17:48:48,43.002048,-83.765427,,,0.0,Accident on M-21 Corunna Rd near Maxwell St.,Maxwell St,Flint,Genesee,MI,48532-4340,US,US/Eastern,KFNT,2019-05-30 16:04:00,67.0,67.0,76.0,28.91,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3584093,Source1,2,2017-03-28 06:30:46,2017-03-28 12:30:46,35.22531,-80.83681,35.22531,-80.83681,0.0,At Caldwell St - Accident., E 6th St,Charlotte,Mecklenburg,NC,28202-2916,US,US/Eastern,KCLT,2017-03-28 06:52:00,59.0,,93.0,29.92,10.0,South,6.9,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-1046306,Source2,2,2021-05-13 20:45:06,2021-05-13 23:20:24,41.018791,-73.942657,,,0.0,Single alternate line traffic due to accident on NY-303 Northbound at Oak Tree Rd.,Oak Tree Rd,Tappan,Rockland,NY,10983-2810,US,US/Eastern,KHPN,2021-05-13 20:56:00,57.0,57.0,42.0,29.69,10.0,S,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
